,0
289,0.6075174262523652
290,0.6098205853700638
291,0.6045814719200134
292,0.6000275671482086
293,0.6101572419404984
294,0.6087605646848678
295,0.6083942546844482
296,0.6077702342867851
297,0.6046906746029854
298,0.6112616095542908
299,0.6059163969159126
300,-0.29807929348945617
301,-0.4265211435556412
302,-0.5166238065958023
303,-0.5549332473874092
304,-0.5369252438545227
305,-0.5785031277537346
306,-0.5772489042878151
307,-0.6333281814455985
308,-0.6725080075860024
309,-0.6898006388545036
310,-0.7098721517324448
311,-0.732455692768097
312,-0.7443797473907471
313,-0.7536294256448746
314,-0.7860001134872436
315,-0.8324370543956756
316,-0.8486451493501663
317,-0.8692280557155609
318,-0.8877781817913055
319,-0.903077321767807
320,-0.9060708627700805
321,-0.9210717539787292
322,-0.9256473920345306
323,-0.9314454534053802
324,-0.9383241102695465
325,-0.9538315962553024
326,-0.9603024406433105
327,-0.9622581937313079
328,-0.9729663999080658
329,-0.9850321762561798
330,-0.9782922043800354
331,-0.9848095189332962
332,-0.9948547395467758
333,-0.9974492795467377
334,-1.0010512739419937
335,-1.005584023833275
336,-1.01759949529171
337,-1.0195308167934418
338,-1.0260887336730957
339,-1.0285786198377609
340,-1.0256132551431656
341,-1.0365839549303055
342,-1.0335560604333878
343,-1.0422971297502517
344,-1.040737385392189
345,-1.042916361808777
346,-1.0504182980060577
347,-1.0571120576858521
348,-1.0607479561567306
349,-1.0589425312280656
350,-1.0641404058933257
351,-1.0669041957855225
352,-1.067529452085495
353,-1.0766599519252777
354,-1.0825260552167892
355,-1.0831948034763337
356,-1.0853864206075667
357,-1.0939432005882264
358,-1.0922095894813537
359,-1.0938488866090774
360,-1.0974209436178208
361,-1.0974315292835235
362,-1.1034243564605712
363,-1.1028014620542526
364,-1.1020270780324937
365,-1.1074524204730987
366,-1.1095054429769515
367,-1.109271101474762
368,-1.1122411324977874
369,-1.1158511776924134
370,-1.114705907225609
371,-1.1195835740566253
372,-1.117674520611763
373,-1.1211968413591384
374,-1.1276044787168502
375,-1.1247980166673661
376,-1.1232911651134492
377,-1.1271815350055694
378,-1.1274870467185973
379,-1.1353167785406113
380,-1.1328081831932069
381,-1.135019129037857
382,-1.1385623950958252
383,-1.133523193001747
384,-1.1418936547040939
385,-1.14650737118721
386,-1.1501097398996354
387,-1.1460794126987457
388,-1.1457136046886445
389,-1.1537199835777283
390,-1.1479612221717834
391,-1.1470110552310944
392,-1.1528611670732498
393,-1.1522867585420609
394,-1.1522876266241073
395,-1.1566507329940796
396,-1.1545955044031144
397,-1.1548199021816254
398,-1.152427569270134
399,-1.153099869966507
400,70.298
401,81.484
402,78.586
403,80.14
404,76.114
405,75.22
406,77.25
407,77.768
408,76.318
409,75.142
410,72.444
411,71.706
412,71.096
413,69.794
414,69.588
415,68.32
416,67.986
417,67.488
418,66.952
419,68.016
420,66.704
421,66.216
422,66.354
423,66.454
424,64.828
425,65.984
426,66.29
427,65.796
428,66.01
429,65.156
430,65.596
431,65.368
432,65.026
433,65.11
434,65.746
435,65.786
436,65.486
437,65.44
438,65.36
439,65.942
440,65.636
441,65.35
442,65.704
443,65.5
444,65.156
445,65.536
446,65.488
447,65.284
448,65.832
449,65.36
450,64.974
451,65.846
452,65.016
453,65.08
454,65.21
455,65.372
456,65.654
457,65.616
458,65.482
459,65.11
460,64.842
461,65.138
462,65.874
463,65.608
464,65.752
465,66.446
466,65.278
467,65.91
468,65.802
469,66.146
470,65.622
471,66.356
472,66.066
473,66.708
474,66.206
475,67.128
476,66.366
477,66.488
478,65.588
479,65.732
480,65.882
481,65.506
482,66.19
483,65.546
484,66.048
485,66.124
486,66.37
487,65.316
488,66.228
489,66.122
490,66.504
491,66.828
492,67.056
493,66.234
494,66.728
495,66.304
496,66.68
497,66.688
498,66.112
499,66.336
500,10.174
501,12.336
502,14.524
503,18.96
504,25.404
505,35.712
506,45.038
507,52.254
508,58.132
509,65.35
510,73.02
511,80.306
512,83.07
513,84.196
514,87.888
515,92.97
516,94.49
517,94.96
518,95.21
519,94.928
520,95.448
521,95.85
522,96.1
523,95.816
524,95.464
525,95.85
526,96.304
527,95.974
528,96.13
529,96.234
530,96.004
531,95.814
532,96.114
533,96.092
534,96.03
535,95.882
536,95.63
537,95.612
538,95.95
539,96.084
540,95.884
541,95.996
542,95.564
543,96.052
544,95.818
545,95.5
546,95.884
547,96.068
548,95.93
549,95.994
550,96.164
551,95.93
552,96.078
553,95.66
554,95.66
555,95.936
556,95.752
557,95.72
558,95.632
559,95.434
560,96.168
561,95.734
562,95.524
563,95.496
564,95.996
565,95.44
566,95.692
567,95.872
568,95.382
569,95.77
570,95.392
571,95.696
572,95.524
573,95.094
574,95.662
575,95.664
576,95.536
577,95.408
578,95.798
579,95.636
580,95.568
581,95.294
582,95.41
583,95.31
584,95.47
585,95.748
586,95.78
587,95.254
588,95.508
589,95.452
590,95.22
591,95.668
592,95.398
593,95.346
594,95.326
595,95.242
596,95.008
597,95.07
598,95.436
599,95.056
600,0.5672162339538336
601,0.4213495767042041
602,0.4641370461136103
603,0.4381572751998901
604,0.49480695301294325
605,0.5055402908623219
606,0.478812190502882
607,0.4754092679694295
608,0.49305936112999915
609,0.5062804299890995
610,0.5436614831387997
611,0.5569388747215271
612,0.5615123211741447
613,0.578044963568449
614,0.5800868062376976
615,0.5922237125635147
616,0.5957333207130432
617,0.6035543907880783
618,0.6096297951936722
619,0.5985683237910271
620,0.6121287761330605
621,0.6124604992270469
622,0.6119058433771133
623,0.6120506924986839
624,0.6277845039963722
625,0.6154082636237145
626,0.6126624118685723
627,0.6209506753683091
628,0.6158256452083588
629,0.6233076348304748
630,0.6220357993841171
631,0.619576305270195
632,0.6221081964373588
633,0.6258437120318413
634,0.6190395649671555
635,0.6163568195700645
636,0.6193811810016632
637,0.6200760998129845
638,0.6207729979157448
639,0.6157423717975616
640,0.6187109077572822
641,0.6220422294735909
642,0.6186465411782265
643,0.6180443139076233
644,0.6220558595061302
645,0.6201161943674087
646,0.6212285836338997
647,0.6223710461854934
648,0.6175138173103333
649,0.6205426501631737
650,0.6240965149402619
651,0.6174925156235694
652,0.6227175441384315
653,0.6236409481763839
654,0.6220801997184754
655,0.6215599051713944
656,0.620484447836876
657,0.619332185804844
658,0.6199491171836853
659,0.6230440234541893
660,0.6229827553629875
661,0.6195793408155441
662,0.6158737038969994
663,0.6177581569552422
664,0.6171493328213692
665,0.6120783830285073
666,0.61859220713377
667,0.6180449891686439
668,0.6183407900333404
669,0.6135741764903069
670,0.6173849021196365
671,0.6112537639737129
672,0.6137859297394752
673,0.6093096312880516
674,0.610698035955429
675,0.603654305756092
676,0.6132635517120362
677,0.6122679190635681
678,0.6198776396512985
679,0.6180197237730026
680,0.6156821243166923
681,0.6190782398581505
682,0.6100026835203171
683,0.6178800513744355
684,0.6133391347527504
685,0.6097021931409836
686,0.6102655799388885
687,0.6204510024785995
688,0.6137031286954879
689,0.609479601919651
690,0.6092403560876847
691,0.6047037497758866
692,0.6028581174015999
693,0.6116025267541408
694,0.6077917178273201
695,0.6095070930719375
696,0.6071971888542176
697,0.6064371125102043
698,0.6131661576032639
699,0.6090809499025345
700,-0.10115830683335662
701,-0.12294774142652751
702,-0.14391701043397187
703,-0.1885465186983347
704,-0.2522651230543852
705,-0.35452364626526833
706,-0.4458911423683167
707,-0.5184135422110557
708,-0.5759641916155815
709,-0.648333095729351
710,-0.724529453754425
711,-0.7965884490013122
712,-0.8253658249378204
713,-0.8361487262248993
714,-0.8724330778121948
715,-0.9224097244739532
716,-0.9391665720939636
717,-0.9442297253608704
718,-0.9468476213216782
719,-0.9437288436889648
720,-0.9489077825546265
721,-0.9538755497932434
722,-0.9572608213424683
723,-0.954224658370018
724,-0.9503663812875748
725,-0.9545886285305023
726,-0.9592931234836578
727,-0.9556522051095963
728,-0.9565336470603942
729,-0.9587068811655045
730,-0.9558334469795227
731,-0.9541798586845398
732,-0.9576326048374176
733,-0.9570063940286636
734,-0.9569685184955596
735,-0.954708040356636
736,-0.9524223985671997
737,-0.9527190704345703
738,-0.9558156057596207
739,-0.957243767619133
740,-0.9551119784116745
741,-0.956561578631401
742,-0.9519875047206878
743,-0.9572734431028366
744,-0.9552424237728119
745,-0.9511486364603042
746,-0.955574599146843
747,-0.9575497161149978
748,-0.9563626092672348
749,-0.9565047237873078
750,-0.9580779509544373
751,-0.9560779160261155
752,-0.9574536932706833
753,-0.9534653519392013
754,-0.9530609465837478
755,-0.9557428370714187
756,-0.9541530301570892
757,-0.9538775757551193
758,-0.9529737781286239
759,-0.9508384960889816
760,-0.9587524544000625
761,-0.9543867301940918
762,-0.9524173415899276
763,-0.952196690440178
764,-0.9568338388204575
765,-0.9515666718482971
766,-0.953930418252945
767,-0.9559971815347672
768,-0.9509960197210312
769,-0.9550042412281037
770,-0.950935219168663
771,-0.9538762011528015
772,-0.9521817150115967
773,-0.9484206697940827
774,-0.9532571295499802
775,-0.9533148221969604
776,-0.9520757619142532
777,-0.9512745405435562
778,-0.9545718570947647
779,-0.9536263741254807
780,-0.9526787880659103
781,-0.9497799459695816
782,-0.9511302486658096
783,-0.9503243708610535
784,-0.9523074606657028
785,-0.9541843503713607
786,-0.9548327411413193
787,-0.9492604476213455
788,-0.9521677963733673
789,-0.9520531393289566
790,-0.9491661133766174
791,-0.9539553925991059
792,-0.9512651380300522
793,-0.9508104063272477
794,-0.9504698741436005
795,-0.9496805417537689
796,-0.9473983100652694
797,-0.9484967864751815
798,-0.9512453330755234
799,-0.94762910759449
800,17.498
801,5.968
802,9.156
803,9.136
804,11.546
805,12.864
806,10.444
807,9.958
808,12.086
809,14.868
810,17.63
811,18.862
812,19.864
813,21.448
814,22.696
815,23.93
816,25.304
817,25.414
818,26.056
819,25.206
820,26.884
821,26.374
822,27.634
823,27.81
824,29.786
825,28.68
826,29.13
827,27.932
828,28.98
829,30.286
830,28.772
831,29.624
832,29.834
833,30.232
834,29.392
835,29.826
836,30.232
837,29.582
838,30.206
839,30.398
840,30.156
841,31.102
842,30.262
843,30.872
844,31.332
845,30.974
846,31.836
847,30.43
848,30.776
849,30.914
850,31.518
851,30.614
852,31.232
853,30.53
854,32.12
855,31.884
856,30.546
857,31.664
858,31.056
859,31.674
860,32.246
861,31.19
862,31.404
863,31.178
864,31.124
865,29.794
866,30.746
867,31.648
868,31.152
869,31.27
870,31.306
871,31.572
872,30.39
873,30.598
874,30.772
875,31.368
876,31.354
877,31.446
878,31.634
879,31.404
880,30.66
881,31.632
882,30.57
883,32.28
884,30.134
885,30.95
886,31.612
887,31.418
888,30.384
889,31.9
890,30.152
891,31.648
892,29.958
893,31.734
894,31.492
895,30.426
896,31.634
897,31.506
898,31.342
899,30.494
900,10.204
901,12.806
902,14.646
903,19.36
904,25.806
905,36.11
906,45.46
907,52.84
908,58.27
909,65.938
910,73.418
911,80.744
912,83.446
913,84.31
914,88.0
915,93.148
916,94.722
917,95.21
918,95.552
919,95.094
920,95.668
921,95.788
922,96.214
923,96.02
924,95.716
925,96.232
926,96.342
927,96.212
928,96.028
929,96.452
930,96.17
931,96.09
932,96.106
933,96.2
934,96.224
935,95.792
936,96.034
937,95.918
938,96.098
939,96.122
940,95.948
941,96.082
942,95.936
943,96.176
944,95.954
945,95.654
946,95.99
947,96.306
948,95.954
949,95.998
950,96.08
951,95.898
952,95.978
953,95.664
954,95.664
955,95.882
956,95.656
957,95.726
958,95.688
959,95.52
960,95.978
961,95.79
962,95.592
963,95.586
964,95.982
965,95.738
966,95.66
967,96.038
968,95.276
969,95.802
970,95.602
971,95.748
972,95.624
973,95.408
974,95.54
975,95.588
976,95.288
977,95.498
978,95.74
979,95.804
980,95.47
981,95.398
982,95.65
983,95.596
984,95.598
985,95.702
986,95.762
987,95.23
988,95.598
989,95.558
990,95.258
991,95.666
992,95.424
993,95.58
994,95.278
995,95.33
996,95.122
997,95.306
998,95.34
999,95.098
1000,1.8053231683969497
1001,2.3833212838172915
1002,2.105743040561676
1003,2.209689094543457
1004,1.949538964509964
1005,1.8637798562049865
1006,1.982874899983406
1007,2.0801311429739
1008,2.002972052693367
1009,1.782671387553215
1010,1.627175239920616
1011,1.5006866070032119
1012,1.449152285337448
1013,1.3618115155696868
1014,1.3090758620500564
1015,1.270346193790436
1016,1.2093757474422455
1017,1.1917538685798645
1018,1.1729187214374541
1019,1.19608711874485
1020,1.1625579876899719
1021,1.160529607772827
1022,1.1312144788503646
1023,1.1255200560092926
1024,1.0753389154672623
1025,1.0899946210384368
1026,1.0806767239570618
1027,1.0991294920444488
1028,1.0838776758909225
1029,1.0535842134952544
1030,1.078111174583435
1031,1.0641199246644975
1032,1.0635516612529754
1033,1.0586061149835586
1034,1.064626769542694
1035,1.0586854170560838
1036,1.0563436406850815
1037,1.0713461273908615
1038,1.0530116970539094
1039,1.0530620783567428
1040,1.0631772037744522
1041,1.049146745800972
1042,1.0560516263246535
1043,1.0466480302810668
1044,1.0417437387704849
1045,1.0453801625967025
1046,1.0306624954938888
1047,1.0501855924129486
1048,1.0526308498382568
1049,1.0464435185194016
1050,1.0342044870853424
1051,1.0517204602956771
1052,1.0352603505849838
1053,1.0524937024116516
1054,1.0213727632761
1055,1.0257075539827347
1056,1.0496686782836915
1057,1.0319743455648422
1058,1.042492755293846
1059,1.0376160856485366
1060,1.0216357291936875
1061,1.0415452384948731
1062,1.0448791383504867
1063,1.0499326392412185
1064,1.0427878791093825
1065,1.0690854465961457
1066,1.0508753507137298
1067,1.0432005698680877
1068,1.0454240424633026
1069,1.0366064240932464
1070,1.0493360680341721
1071,1.0428600562810897
1072,1.069707659125328
1073,1.0687745341062547
1074,1.061871841430664
1075,1.0686369111537934
1076,1.054232027053833
1077,1.0511573798656464
1078,1.045137255191803
1079,1.0436279553174972
1080,1.0593132672309875
1081,1.0439684901237487
1082,1.0621674158573151
1083,1.0350774283409119
1084,1.067796874642372
1085,1.046959177851677
1086,1.043085289478302
1087,1.0493108657598496
1088,1.0609763007164001
1089,1.0384601628780366
1090,1.0748632494211197
1091,1.0522080178260804
1092,1.0854931670427321
1093,1.053792260169983
1094,1.0616683208942412
1095,1.0742974078655243
1096,1.0566662480831146
1097,1.0607334170341491
1098,1.063473365187645
1099,1.0720727511644363
1100,-0.10126056963205338
1101,-0.12667277859151363
1102,-0.14531579080969095
1103,-0.19143303577601908
1104,-0.25568505120277407
1105,-0.3578393638432026
1106,-0.4508236499428749
1107,-0.5230450959205627
1108,-0.578029198884964
1109,-0.6529362263679505
1110,-0.727482192158699
1111,-0.7997425413131714
1112,-0.8288272706270218
1113,-0.8377068922519684
1114,-0.8739714922904969
1115,-0.9245535570383072
1116,-0.9409911369085312
1117,-0.9462701448202133
1118,-0.9503082650899887
1119,-0.9452604624032974
1120,-0.9515921046733856
1121,-0.9531223361492157
1122,-0.9582337032556534
1123,-0.9560566080808639
1124,-0.9527713377475738
1125,-0.9581029835939407
1126,-0.9594768092632294
1127,-0.9582760783433915
1128,-0.9566075720787048
1129,-0.9604587509632111
1130,-0.957731848359108
1131,-0.9567992013692855
1132,-0.9574484330415726
1133,-0.9583108307123184
1134,-0.9584143185615539
1135,-0.9546798555850983
1136,-0.9564471960067749
1137,-0.9554099559783935
1138,-0.9569259390830994
1139,-0.957745884180069
1140,-0.9560246272087097
1141,-0.9568955116271972
1142,-0.9554286694526672
1143,-0.9584623378515243
1144,-0.9564197899103165
1145,-0.9529943962097168
1146,-0.9565218908786773
1147,-0.9595315135717392
1148,-0.9568953086137771
1149,-0.956710991024971
1150,-0.9579313361644745
1151,-0.9561068568229675
1152,-0.9566615779399872
1153,-0.9535099058151245
1154,-0.953604956626892
1155,-0.955447911143303
1156,-0.95344447016716
1157,-0.954222571015358
1158,-0.9537104445695878
1159,-0.9521850498914719
1160,-0.9570787093639374
1161,-0.9548552488088607
1162,-0.9536821050643921
1163,-0.9530638047456741
1164,-0.956915847659111
1165,-0.9545935739278794
1166,-0.9533506714105606
1167,-0.9572200428247452
1168,-0.9497829006910324
1169,-0.954801164984703
1170,-0.9528148183822632
1171,-0.9548001636266709
1172,-0.9530937150716782
1173,-0.9510294247865677
1174,-0.9525298053026199
1175,-0.9529506033658981
1176,-0.949695344209671
1177,-0.9521446506977082
1178,-0.9546809339523316
1179,-0.955094111084938
1180,-0.9520776464939117
1181,-0.9507469828128815
1182,-0.9532402576208114
1183,-0.9530790127515792
1184,-0.9534098837375641
1185,-0.9542600626945495
1186,-0.954617694735527
1187,-0.9491294469833375
1188,-0.9529365743398667
1189,-0.9530007442235947
1190,-0.9498483176231385
1191,-0.9541405628919601
1192,-0.951469516992569
1193,-0.9527118983268738
1194,-0.9502772769927978
1195,-0.9505200351476669
1196,-0.9485985826253891
1197,-0.9504308844804764
1198,-0.9505708931684494
1199,-0.9478867900371551
