,0
174,65.68599852323533
175,65.56799848079682
176,65.79199838638306
177,65.57999850511551
178,66.02799837589264
179,65.79999837875366
180,66.51399838924408
181,66.28399846553802
182,66.52999849915504
183,66.04999848604203
184,66.50199847221374
185,66.42199860811233
186,66.43199857473374
187,66.81999843120575
188,66.70599838495255
189,66.78199852108955
190,67.04599850177765
191,67.14799842834472
192,67.26399854421615
193,66.8399984717369
194,66.83199846744537
195,67.17399829626083
196,67.0379983663559
197,67.3219984292984
198,67.16399841308593
199,67.37599852085114
200,1.0008761563003064
201,0.7694662712216377
202,0.6212387919425965
203,0.5275614516884088
204,0.49982741675525905
205,0.4976077003777027
206,0.5124499347321689
207,0.5852971623688936
208,0.5188769929409027
209,0.580191407084465
210,0.5262693511247635
211,0.5393973744511604
212,0.5819466942548752
213,0.5677225054055453
214,0.5670284635871649
215,0.5808329984992743
216,0.5729242322742939
217,0.5707269263863564
218,0.6029398168027401
219,0.5798457120656967
220,0.5861565791964531
221,0.6103682086616754
222,0.5895062882304192
223,0.5994099762439727
224,0.5997092373371125
225,0.6083136695921421
226,0.6075791395604611
227,0.6085858529508114
228,0.6083542010784149
229,0.613670306533575
230,0.6148622507750988
231,0.622778525173664
232,0.6215159430205822
233,0.6306632291078568
234,0.6220163660347462
235,0.617336644411087
236,0.622841730773449
237,0.6270862451195717
238,0.6223422446846962
239,0.6293302831351757
240,0.6309869930446148
241,0.6300555984973908
242,0.6264927300810814
243,0.6237054711580277
244,0.629949486374855
245,0.6240820890069008
246,0.6308556496500969
247,0.6296649072766304
248,0.6310467204451561
249,0.6380048590302467
250,0.6243103261590004
251,0.6261732678413391
252,0.6251920331716537
253,0.6217923212647438
254,0.6335603503584861
255,0.6233276860713959
256,0.6209109489917755
257,0.6262020607590675
258,0.6226047183871269
259,0.6240671691894532
260,0.6205508114099503
261,0.627495632648468
262,0.6075300512909889
263,0.6163054263591766
264,0.6345417776703834
265,0.6263607802391052
266,0.6189621519446373
267,0.6111880797743797
268,0.6231817293763161
269,0.6158342201113701
270,0.6178455226421357
271,0.6202124378681183
272,0.6176643124818801
273,0.617303315460682
274,0.6195018720626831
275,0.6057851104736328
276,0.6112037276625634
277,0.6146564429402351
278,0.6134325222969055
279,0.6069344460368157
280,0.6208336181640625
281,0.6243413888812065
282,0.6128039998412133
283,0.6124847784042359
284,0.595993956208229
285,0.5935395115017891
286,0.6188564214110375
287,0.608607393682003
288,0.6020165947675705
289,0.6131065155267715
290,0.6110956807136536
291,0.6148427399992943
292,0.6052121323347092
293,0.6026510289311409
294,0.5972585720419884
295,0.5984081590175628
296,0.6107439151406289
297,0.60142019033432
298,0.6011620377302169
299,0.6021901997327804
300,-0.33220644760131834
301,-0.40897124075889585
302,-0.47935826548933985
303,-0.47380444663763044
304,-0.5191276526451111
305,-0.5429763723611831
306,-0.5758630082011222
307,-0.6147888163328171
308,-0.6425825302004814
309,-0.6392564060688019
310,-0.656913997232914
311,-0.6775135955214501
312,-0.6948213967084884
313,-0.7070241338610649
314,-0.7137200009822845
315,-0.7285004848241806
316,-0.7888681507110595
317,-0.8106109778881073
318,-0.828236626625061
319,-0.8334638086557389
320,-0.8434780615568161
321,-0.8565543005466462
322,-0.8626625542640686
323,-0.876863097190857
324,-0.8807115530967713
325,-0.8831360584497452
326,-0.8951546831130981
327,-0.920996152639389
328,-0.9746778235435486
329,-1.0008801478147507
330,-1.0122991203069687
331,-1.0261321544647217
332,-1.039061771273613
333,-1.0543837811946868
334,-1.0630064769983292
335,-1.0695396274328233
336,-1.0792443594932557
337,-1.0857459011077881
338,-1.094324462532997
339,-1.0990198208093642
340,-1.1025945471525191
341,-1.102700444459915
342,-1.1085492335557938
343,-1.1164157336950302
344,-1.146982157945633
345,-1.1564006383419037
346,-1.1663402724266052
347,-1.1761056658029556
348,-1.1780237629413606
349,-1.1905960425138473
350,-1.197229279398918
351,-1.2150457550287246
352,-1.2205575491189957
353,-1.2284343390464783
354,-1.2368185095787048
355,-1.2408565355539323
356,-1.250947873353958
357,-1.2624384758472442
358,-1.2632625423669814
359,-1.2602084920406342
360,-1.2642603549957276
361,-1.26716630089283
362,-1.271330254793167
363,-1.2736315608024598
364,-1.2779869425296784
365,-1.2837477741241454
366,-1.2917364456653595
367,-1.2861815073490144
368,-1.2918058185577392
369,-1.295697434067726
370,-1.2947237207889557
371,-1.3006307809352875
372,-1.3016647765636444
373,-1.2978192090988159
374,-1.3077735335826874
375,-1.3073048632144928
376,-1.3107207763195037
377,-1.3074627549648286
378,-1.3139100592136383
379,-1.3097252519130707
380,-1.3251975302696228
381,-1.3205395333766938
382,-1.3254513878822327
383,-1.318303950071335
384,-1.3248810606002808
385,-1.3222144994735718
386,-1.3217892606258392
387,-1.3318516252040864
388,-1.3285108664035796
389,-1.329428633570671
390,-1.335315348148346
391,-1.337845017194748
392,-1.3397260794639587
393,-1.3331080498695373
394,-1.3302972929477692
395,-1.3374508919715882
396,-1.33506450009346
397,-1.3407950015068055
398,-1.3384591226577758
399,-1.3427792375087737
400,56.612
401,68.162
402,75.986
403,80.608
404,82.288
405,82.642
406,80.864
407,76.21
408,79.898
409,76.174
410,78.762
411,77.782
412,74.52
413,75.172
414,75.016
415,73.864
416,74.496
417,74.59
418,71.5
419,72.888
420,72.348
421,70.638
422,71.628
423,70.816
424,70.234
425,69.672
426,69.46
427,68.848
428,69.084
429,68.866
430,68.418
431,67.082
432,67.54
433,66.936
434,67.478
435,67.956
436,67.484
437,66.9
438,67.246
439,66.758
440,66.894
441,66.774
442,66.936
443,67.218
444,66.506
445,66.89
446,66.484
447,66.6
448,66.666
449,65.994
450,66.914
451,66.83
452,66.946
453,67.354
454,66.46
455,67.01
456,67.31
457,67.032
458,67.524
459,67.028
460,67.208
461,67.016
462,68.64
463,67.898
464,65.918
465,66.544
466,67.154
467,68.288
468,66.93
469,68.066
470,67.658
471,67.168
472,67.83
473,67.826
474,67.678
475,68.474
476,68.016
477,67.814
478,67.936
479,68.812
480,67.098
481,67.356
482,67.934
483,68.122
484,69.542
485,69.522
486,67.794
487,68.456
488,69.216
489,68.218
490,68.484
491,67.958
492,69.02
493,68.7
494,69.51
495,69.352
496,68.504
497,69.156
498,69.172
499,69.412
500,11.01
501,11.674
502,11.018
503,11.694
504,12.054
505,12.34
506,10.786
507,10.512
508,11.424
509,11.13
510,11.006
511,11.758
512,11.754
513,12.218
514,12.604
515,13.034
516,14.858
517,15.694
518,17.146
519,17.798
520,21.524
521,23.556
522,26.922
523,32.662
524,41.16
525,52.176
526,58.694
527,62.554
528,65.936
529,69.238
530,71.672
531,74.79
532,75.7
533,76.024
534,75.972
535,76.514
536,76.968
537,76.582
538,77.648
539,77.258
540,77.03
541,77.414
542,76.802
543,81.694
544,84.646
545,85.362
546,85.794
547,86.154
548,86.026
549,86.318
550,88.614
551,94.274
552,95.038
553,95.854
554,95.998
555,96.026
556,96.064
557,96.69
558,96.544
559,96.114
560,96.384
561,96.728
562,96.454
563,96.57
564,96.454
565,96.45
566,96.804
567,96.502
568,97.222
569,96.544
570,96.69
571,96.874
572,96.564
573,96.484
574,96.584
575,96.542
576,96.692
577,96.736
578,96.638
579,96.572
580,96.73
581,96.5
582,96.836
583,96.612
584,96.692
585,96.292
586,96.388
587,96.568
588,96.67
589,97.088
590,96.938
591,96.82
592,96.912
593,96.966
594,96.296
595,96.024
596,96.274
597,96.452
598,96.756
599,97.044
600,0.8777710550874471
601,0.636651718005538
602,0.49870648135989903
603,0.4312502561388537
604,0.397694478712976
605,0.3967568216063082
606,0.42831861349195244
607,0.5090010659694671
608,0.43848587591201066
609,0.5064308539256454
610,0.46239084838330746
611,0.4749557474553585
612,0.5290695237517357
613,0.5168003385514021
614,0.5210456500053405
615,0.5361033440232277
616,0.5228967245221138
617,0.5249487752020359
618,0.5674276718050242
619,0.5431545379757882
620,0.5559363810122013
621,0.5784276510179043
622,0.5597667612135411
623,0.5770490899384022
624,0.5796595607101918
625,0.5860852223634719
626,0.5911813208162785
627,0.5955813348591328
628,0.5918175113499164
629,0.5955032634139061
630,0.5989736420214176
631,0.6105526503026485
632,0.608281250923872
633,0.6167358613610268
634,0.6113350828289985
635,0.6047308138012886
636,0.610676494717598
637,0.6157499611377716
638,0.610582400560379
639,0.6177949088811875
640,0.6149922038316726
641,0.6154942987561226
642,0.6124523862600326
643,0.6117948865294457
644,0.6184155387580395
645,0.6119866209030151
646,0.6170832186937332
647,0.6176962808966636
648,0.615257673561573
649,0.6248971346616745
650,0.6125322167873383
651,0.6123709301352501
652,0.6133255822062492
653,0.6076790537238121
654,0.6212431777119637
655,0.6107098485827446
656,0.6072324407696724
657,0.6106474302411079
658,0.6069860816001892
659,0.6089973058700562
660,0.6075530560016632
661,0.6140637925267219
662,0.5911825425624847
663,0.6022177414894104
664,0.6216829116344452
665,0.6160474145412445
666,0.6074952815175056
667,0.5944664140939713
668,0.6097902680635452
669,0.6008660474419594
670,0.6041063077449799
671,0.6061305105090141
672,0.6011403819918633
673,0.6028246259689332
674,0.6036318716406822
675,0.5922126320004463
676,0.5986933607459068
677,0.5995996845960617
678,0.5969202306270599
679,0.5899302392005921
680,0.6080746882557869
681,0.6062387208938599
682,0.5994493664503098
683,0.5972394866943359
684,0.581715805888176
685,0.5809459279179573
686,0.6036856372952462
687,0.5937609004974366
688,0.5872335593104363
689,0.6000153394937515
690,0.5947938299775124
691,0.600446877002716
692,0.5897734106779099
693,0.5908902440071105
694,0.5822422426342965
695,0.5850383715033531
696,0.5942104282975197
697,0.5876725613474846
698,0.5850542352199555
699,0.5827641406655312
700,-0.1097192990668118
701,-0.11698629377037287
702,-0.11023946091905236
703,-0.11678338704258204
704,-0.12071223343163728
705,-0.12323024747148156
706,-0.10824240201339126
707,-0.10487582784146071
708,-0.11394173334538936
709,-0.11107135979831219
710,-0.11020155842974783
711,-0.11761640089005232
712,-0.11745331133157015
713,-0.12226826995238661
714,-0.12605491267889737
715,-0.13013259953260423
716,-0.14806750126183033
717,-0.15664619208872319
718,-0.1710559686869383
719,-0.17790014635026455
720,-0.2145556512027979
721,-0.23560331538319587
722,-0.2688703974187374
723,-0.3264430132508278
724,-0.411361515045166
725,-0.5207396163344383
726,-0.5858713884353638
727,-0.6243700507879257
728,-0.6576228318214417
729,-0.6914284431934357
730,-0.7151330995559693
731,-0.7461486743688583
732,-0.7558805820941925
733,-0.7590178124904633
734,-0.7586092982292175
735,-0.7636544551849366
736,-0.7684551837444306
737,-0.7647302774190903
738,-0.7749637244939804
739,-0.7716316530704498
740,-0.7690323815345764
741,-0.7729145901203156
742,-0.7670026786327362
743,-0.815096605539322
744,-0.8448546936511994
745,-0.8520224305391312
746,-0.8561128561496735
747,-0.859403651714325
748,-0.8583664383888244
749,-0.8613181581497192
750,-0.8842786538600922
751,-0.9405579288005829
752,-0.9483918336629867
753,-0.9562157101631165
754,-0.9576675617694854
755,-0.9578731013536453
756,-0.9582794235944748
757,-0.9648933620452881
758,-0.9633216614723206
759,-0.9584995311498642
760,-0.9614113992452622
761,-0.9650497789382935
762,-0.9622715672254563
763,-0.9633220680952073
764,-0.9622077491283417
765,-0.9622754853963852
766,-0.9661214203834534
767,-0.9627346868515014
768,-0.969918267607689
769,-0.9633864967823028
770,-0.964636988401413
771,-0.9667649185657501
772,-0.9633557473421097
773,-0.9623348814249039
774,-0.9634479756355285
775,-0.9626967706680298
776,-0.9646361120939255
777,-0.9647906031608582
778,-0.9635653648376464
779,-0.9632993021011352
780,-0.9645936888456345
781,-0.9625662573575974
782,-0.9656413172483445
783,-0.9637512251138687
784,-0.9641216235160828
785,-0.9605028146505356
786,-0.9611488054990769
787,-0.9630373932123184
788,-0.96406314432621
789,-0.9680928530693054
790,-0.9670329488515854
791,-0.9652462388277054
792,-0.9664257278442383
793,-0.9672036159038544
794,-0.9605397427082062
795,-0.9576963304281235
796,-0.9601055364608765
797,-0.961893890619278
798,-0.9652800328731537
799,-0.9679336738586426
800,27.1
801,9.792
802,5.784
803,5.52
804,3.094
805,3.11
806,5.55
807,8.218
808,5.9
809,7.844
810,6.408
811,7.448
812,10.496
813,9.316
814,10.334
815,10.806
816,10.638
817,10.922
818,14.47
819,13.486
820,14.564
821,16.12
822,15.97
823,16.656
824,18.21
825,18.502
826,19.654
827,19.88
828,19.578
829,21.11
830,21.116
831,23.094
832,23.452
833,24.296
834,22.674
835,22.14
836,23.384
837,23.706
838,23.512
839,23.894
840,25.004
841,24.682
842,23.214
843,24.274
844,25.838
845,25.238
846,25.224
847,24.978
848,25.222
849,25.99
850,24.518
851,24.874
852,24.83
853,24.076
854,25.316
855,24.226
856,24.868
857,23.48
858,24.238
859,25.418
860,25.262
861,24.978
862,23.578
863,24.06
864,25.776
865,26.274
866,25.614
867,22.114
868,25.242
869,24.482
870,25.456
871,24.964
872,23.326
873,24.938
874,24.264
875,24.172
876,23.926
877,23.916
878,24.3
879,23.582
880,25.52
881,24.08
882,25.688
883,24.934
884,22.862
885,23.636
886,24.838
887,24.292
888,23.592
889,25.25
890,25.02
891,24.966
892,24.186
893,23.924
894,23.878
895,23.584
896,24.41
897,23.824
898,24.124
899,23.62
900,11.236
901,12.096
902,11.356
903,11.798
904,12.372
905,12.642
906,11.218
907,10.746
908,11.642
909,11.434
910,11.26
911,11.828
912,12.04
913,12.554
914,12.822
915,13.128
916,14.888
917,15.79
918,17.394
919,17.91
920,21.854
921,23.71
922,27.41
923,33.164
924,41.842
925,52.434
926,59.006
927,62.762
928,66.166
929,69.586
930,71.906
931,75.012
932,75.972
933,76.264
934,76.31
935,76.836
936,77.272
937,76.78
938,77.626
939,77.4
940,77.206
941,77.606
942,76.988
943,81.9
944,85.01
945,85.694
946,85.964
947,86.338
948,86.216
949,86.492
950,88.862
951,94.62
952,95.32
953,96.078
954,96.354
955,96.212
956,96.406
957,96.95
958,96.9
959,96.506
960,96.642
961,97.05
962,96.72
963,96.85
964,96.782
965,96.838
966,96.958
967,96.818
968,97.378
969,96.914
970,96.838
971,97.17
972,96.608
973,96.698
974,96.772
975,96.688
976,97.108
977,96.872
978,96.796
979,96.824
980,96.842
981,96.636
982,97.148
983,96.828
984,96.932
985,96.55
986,96.662
987,96.722
988,96.61
989,97.322
990,97.0
991,96.78
992,97.052
993,97.106
994,96.596
995,96.224
996,96.504
997,96.802
998,97.068
999,97.148
1000,1.8273582999706268
1001,2.2159393092393875
1002,2.8278032684326173
1003,3.0976802506446837
1004,3.6362740399837494
1005,4.068560698986054
1006,3.6376828932762146
1007,2.7930550322532652
1008,3.1610427079200742
1009,2.7323028429746627
1010,3.03639258313179
1011,2.8484283525943757
1012,2.448177958726883
1013,2.5004871155023576
1014,2.38474267911911
1015,2.33681070625782
1016,2.29874738240242
1017,2.323242266058922
1018,1.9591988759040833
1019,2.0130234355926513
1020,1.962197496175766
1021,1.856045026421547
1022,1.7973858815431596
1023,1.7674650282859803
1024,1.6888751771450043
1025,1.6595971612930298
1026,1.5915139173269273
1027,1.5373652449846267
1028,1.5674714518785478
1029,1.5051728979349137
1030,1.526873712182045
1031,1.4112114825248718
1032,1.3919109362363815
1033,1.36274293923378
1034,1.3993387405872344
1035,1.417739797949791
1036,1.3759408813714982
1037,1.3617387288808822
1038,1.3598588268756866
1039,1.3442996108531953
1040,1.3085735630989075
1041,1.2976167382001877
1042,1.3528756024837494
1043,1.315666419863701
1044,1.275083202123642
1045,1.2775047451257706
1046,1.2874905055761336
1047,1.276537776350975
1048,1.2809164892435074
1049,1.2601023106575011
1050,1.28950701880455
1051,1.2716246185302735
1052,1.2958771435022354
1053,1.299588016629219
1054,1.2735184837579727
1055,1.3014187598228455
1056,1.2759609098434448
1057,1.3132488603591919
1058,1.2944501225948333
1059,1.267567347049713
1060,1.2655283131599426
1061,1.2866024347543716
1062,1.3174520879983902
1063,1.318178274154663
1064,1.2532105177640915
1065,1.2312343504428864
1066,1.2446874706745148
1067,1.3620890301465989
1068,1.2676843943595886
1069,1.2794284619092942
1070,1.264168176651001
1071,1.2730449219942093
1072,1.3135818423032761
1073,1.2774830960035324
1074,1.293090880036354
1075,1.3011375705003738
1076,1.2986306005716324
1077,1.3005671504735947
1078,1.2949155361652374
1079,1.322606994152069
1080,1.262386029958725
1081,1.2962992104291915
1082,1.2476730860471725
1083,1.2825363458395005
1084,1.3314426829814912
1085,1.3243232333660127
1086,1.2943804085254669
1087,1.3116493158340454
1088,1.3140143053531648
1089,1.2848149819374084
1090,1.2762590302228927
1091,1.2740026470422745
1092,1.286115100979805
1093,1.3025614814758302
1094,1.3155851504802705
1095,1.3230041260719299
1096,1.2955843480825424
1097,1.3193381971120834
1098,1.3251313631534576
1099,1.3350706293582917
1100,-0.11216844996809959
1101,-0.1206794836372137
1102,-0.11346415822580457
1103,-0.11781526099145412
1104,-0.12324947167932987
1105,-0.1255795924626291
1106,-0.11178362603485584
1107,-0.10710216354578733
1108,-0.11619513020664453
1109,-0.11397223672270775
1110,-0.11243978197872638
1111,-0.11801237248629332
1112,-0.11974214918538928
1113,-0.1252966209575534
1114,-0.12822481863945723
1115,-0.13097278513014315
1116,-0.14869057212769984
1117,-0.15776561940461398
1118,-0.17398823720216752
1119,-0.17892718705534935
1120,-0.21776812922954558
1121,-0.23646399241685867
1122,-0.27351109769940374
1123,-0.3310346968770027
1124,-0.4171405919492245
1125,-0.523243610560894
1126,-0.5887707166671753
1127,-0.6266949781179428
1128,-0.6600279896259308
1129,-0.6946884853243828
1130,-0.7180653545856476
1131,-0.7489882949590683
1132,-0.7583909645080567
1133,-0.7615726521015167
1134,-0.7620570828914642
1135,-0.7672062278985977
1136,-0.7717456914186478
1137,-0.766815336227417
1138,-0.7752755650281906
1139,-0.7725707545280457
1140,-0.7709312046766281
1141,-0.774757273197174
1142,-0.7685407361984253
1143,-0.817834379196167
1144,-0.8481434878110886
1145,-0.8555555478334427
1146,-0.8580474429130555
1147,-0.8613697049617768
1148,-0.8605610718727111
1149,-0.8631751719713211
1150,-0.8873365720510483
1151,-0.9438243230581284
1152,-0.9508380208015442
1153,-0.9583227237462998
1154,-0.9611686092615127
1155,-0.9599175279140473
1156,-0.961571760892868
1157,-0.9674135504961013
1158,-0.9662759014368058
1159,-0.962831885933876
1160,-0.9639209090471268
1161,-0.9685441637039185
1162,-0.964711064338684
1163,-0.9663582004308701
1164,-0.9654451882839203
1165,-0.9663200868368149
1166,-0.9675188286304474
1167,-0.9662675713300705
1168,-0.9717133463621139
1169,-0.9669818037748337
1170,-0.9663795742988587
1171,-0.9693707486391068
1172,-0.963965454697609
1173,-0.964695020198822
1174,-0.9653797060251236
1175,-0.9646919945478439
1176,-0.9687286614179611
1177,-0.9661554963588714
1178,-0.965578733921051
1179,-0.9656813441514969
1180,-0.9658673956394196
1181,-0.9640126453638077
1182,-0.9690610885620117
1183,-0.9659805541038513
1184,-0.9666887798309326
1185,-0.9628783437013626
1186,-0.9644187071323395
1187,-0.9652576892375946
1188,-0.9639155101776123
1189,-0.970520361661911
1190,-0.9676997983455657
1191,-0.9657668520212174
1192,-0.9680260187387466
1193,-0.9684216078519822
1194,-0.9633020232915879
1195,-0.9597341119050979
1196,-0.9620350127220154
1197,-0.9655368094444274
1198,-0.9680984349250793
1199,-0.968914615035057
